date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:33%20GMT	https://www.nextgenpanels.com/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/owl.carousel.min.js	(from https://www.nextgenpanels.com/)
11:14:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:33%20GMT	https://www.nextgenpanels.com/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/jquery.counterup.min.js	(from https://www.nextgenpanels.com/)
11:14:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:34%20GMT	https://www.nextgenpanels.com/assets/js/wow.min.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/wow.min.js	(from https://www.nextgenpanels.com/)
11:14:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:34%20GMT	https://www.nextgenpanels.com/assets/js/main.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/main.js	(from https://www.nextgenpanels.com/)
11:14:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:34%20GMT	https://www.nextgenpanels.com/assets/js/index.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/index.js	(from https://www.nextgenpanels.com/)
11:14:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:34%20GMT	https://www.nextgenpanels.com/assets/js/jquery.validate.min.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/jquery.validate.min.js	(from https://www.nextgenpanels.com/)
11:14:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:34%20GMT	https://www.nextgenpanels.com/assets/js/form-buzz.js	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/js/form-buzz.js	(from https://www.nextgenpanels.com/)
11:14:34	22595/22595	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e58-5843%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/jquery.fancybox.pack.js	C:/My%20Web%20Sites/finetechpowercontrols/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/jquery.fancybox.pack.js	(from https://www.nextgenpanels.com/)
11:14:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:35%20GMT	https://www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.eot	(from https://www.nextgenpanels.com/assets/css/custom-bootstrap.css)
11:14:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:35%20GMT	https://www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.nextgenpanels.com/assets/css/custom-bootstrap.css)
11:14:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:36%20GMT	https://www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.woff2	(from https://www.nextgenpanels.com/assets/css/custom-bootstrap.css)
11:14:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:36%20GMT	https://www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.woff	(from https://www.nextgenpanels.com/assets/css/custom-bootstrap.css)
11:14:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:36%20GMT	https://www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.ttf	(from https://www.nextgenpanels.com/assets/css/custom-bootstrap.css)
11:14:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:36%20GMT	https://www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/glyphicons-halflings-regular.svg	(from https://www.nextgenpanels.com/assets/css/custom-bootstrap.css)
11:14:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:37%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-brands-400.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:37%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-brands-400d41dd41d.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:37%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-brands-400.woff2	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:38%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-brands-400.woff	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:38%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-brands-400.ttf	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:38%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-brands-400.html	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-brands-404.html	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:38%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-duotone-900.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:38%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-duotone-900d41d.eot?	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-duotone-900d41dd41d.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:39%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-duotone-900.woff2	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:39%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-duotone-900.woff	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:39%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-duotone-900.ttf	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:39%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-duotone-900.html	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-duotone-904.html	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:40%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-light-300.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:40%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-light-300d41d.eot?	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-light-300d41dd41d.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:40%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-light-300.woff2	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:40%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-light-300.woff	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:41%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-light-300.73.delayed	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:41%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-light-300.html	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-light-304.html	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:41%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-regular-400.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:41%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-regular-400d41dd41d.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:41	173220/173220	---M--	200	added ('OK')	font/woff2	etag:%222a4a4-63ea2067-9fed3274e7d37912;;;%22	https://www.nextgenpanels.com/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-regular-400.woff2	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:42%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-regular-400.woff	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:42%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-regular-400.ttf	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:42%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-regular-400.html	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-regular-403.html	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:43%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-solid-900.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:43%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-solid-900d41dd41d.eot	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:42	140704/140704	---M--	200	added ('OK')	font/woff2	etag:%22225a0-63ea2067-36b661bc6caa4d78;;;%22	https://www.nextgenpanels.com/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-solid-900.woff2	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:43%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-solid-900.woff	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:43%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-solid-900.ttf	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:44%20GMT	https://www.nextgenpanels.com/assets/fonts/fa-solid-900.html	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/fa-solid-903.html	(from https://www.nextgenpanels.com/assets/css/fontawesome.min.css)
11:14:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:44%20GMT	https://www.nextgenpanels.com/assets/fonts/flaticon8ff8.ttf?0e015a14e08625ee47588fcf66d560b9	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/flaticon8ff88ff8.ttf	(from https://www.nextgenpanels.com/assets/css/flaticon.css)
11:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:44%20GMT	https://www.nextgenpanels.com/assets/fonts/flaticon8ff8.woff?0e015a14e08625ee47588fcf66d560b9	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/flaticon8ff88ff8.woff	(from https://www.nextgenpanels.com/assets/css/flaticon.css)
11:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:45%20GMT	https://www.nextgenpanels.com/assets/fonts/flaticon8ff8.woff2?0e015a14e08625ee47588fcf66d560b9	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/flaticon8ff88ff8.woff2	(from https://www.nextgenpanels.com/assets/css/flaticon.css)
11:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:45%20GMT	https://www.nextgenpanels.com/assets/fonts/flaticon8ff8.eot?0e015a14e08625ee47588fcf66d560b9	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/flaticon8ff88ff8.eot	(from https://www.nextgenpanels.com/assets/css/flaticon.css)
11:14:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:45%20GMT	https://www.nextgenpanels.com/assets/fonts/flaticon8ff8.svg?0e015a14e08625ee47588fcf66d560b9	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/fonts/flaticon8ff88ff8.svg	(from https://www.nextgenpanels.com/assets/css/flaticon.css)
11:14:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:46%20GMT	https://www.nextgenpanels.com/assets/css/owl.video.play.html	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/css/owl.video.play.html	(from https://www.nextgenpanels.com/assets/css/owl.carousel.min.css)
11:14:45	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2017%20Nov%202025%2005:44:46%20GMT	https://www.nextgenpanels.com/assets/img/hero/hero-text-shape.png	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/hero/hero-text-shape.png	(from https://www.nextgenpanels.com/assets/css/main.css)
11:14:46	1362/1362	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-552%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/fancybox_sprite.png	C:/My%20Web%20Sites/finetechpowercontrols/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/fancybox_sprite.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/jquery.fancybox.css)
11:14:46	3866/3866	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-f1a%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/fancybox_loading.gif	C:/My%20Web%20Sites/finetechpowercontrols/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/fancybox_loading.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/jquery.fancybox.css)
11:14:46	43/43	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-2b%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/blank.gif	C:/My%20Web%20Sites/finetechpowercontrols/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/blank.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/jquery.fancybox.css)
11:14:47	76/76	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-4c%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/fancybox_overlay.png	C:/My%20Web%20Sites/finetechpowercontrols/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/fancybox_overlay.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.4/jquery.fancybox.css)
11:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:47%20GMT	https://www.nextgenpanels.com/assets/img/breadcums/about-us.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/breadcums/about-us.jpg	(from https://www.nextgenpanels.com/about-us.php)
11:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:48%20GMT	https://www.nextgenpanels.com/assets/img/about-us.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/about-us.jpg	(from https://www.nextgenpanels.com/about-us.php)
11:14:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:48%20GMT	https://www.nextgenpanels.com/assets/img/breadcums/gallery.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/breadcums/gallery.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:48%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/power-control.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/power-control.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:49%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Motor-Control.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Motor-Control.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:49%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Automatic-Power-Factor-Control-Panels.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Automatic-Power-Factor-Control-Panels.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:49%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Synchronizing-and-Auto-Load-Sharing-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Synchronizing-and-Auto-Load-Sharing-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:49%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Automatic-Mains-Failure-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Automatic-Mains-Failure-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:49%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Power-Factor-Control-Panels.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Power-Factor-Control-Panels.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:50%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/DG-Set-Control-Panels.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/DG-Set-Control-Panels.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:50%20GMT	https://www.nextgenpanels.com/power-distribution-panels.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/power-distribution-panels.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:50%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Power-Distribution-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Power-Distribution-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:50%20GMT	https://www.nextgenpanels.com/low-tension-control-panels.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/low-tension-control-panels.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:51%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Low-Tension-Control-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Low-Tension-Control-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:51%20GMT	https://www.nextgenpanels.com/dg-synchronization-panels.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/dg-synchronization-panels.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:51%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/DG-Synchronization-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/DG-Synchronization-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:51%20GMT	https://www.nextgenpanels.com/power-control-center-panel-boards.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/power-control-center-panel-boards.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:52%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Power-Control-Center-Panel-Boards.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Power-Control-Center-Panel-Boards.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:52%20GMT	https://www.nextgenpanels.com/fire-hydrant-control-panel.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/fire-hydrant-control-panel.php	(from https://www.nextgenpanels.com/our-products.php)
